Date Opened,Time Opened,Opening Price,Legs,Premium,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close,P/L,No. of Contracts,Funds at Close,Margin Req.,Strategy,Opening Commissions + Fees,Closing Commissions + Fees,Opening Short/Long Ratio,Closing Short/Long Ratio,Opening VIX,Closing VIX,Gap,Movement,Max Profit,Max Loss
"2022-11-30","13:48:00",3977.52,"1 Nov 30 3980 P STO 16.15 | 1 Nov 30 3980 C STO 14.60 | 1 Nov 30 3835 P BTO 0.10 | 1 Nov 30 4050 C BTO 0.15",3050,4017.34,"2022-11-30","14:07:00",3950,"Stop Loss",-905.2,1,143794.8,11450,"",2.6,2.6,123,57.43,21.49,20.96,-0.45,20.34,6.39,-29.51
"2022-11-30","09:33:00",3959.62,"1 Nov 30 3960 P STO 22.70 | 1 Nov 30 3960 C STO 21.55 | 1 Nov 30 3835 P BTO 0.15 | 1 Nov 30 4060 C BTO 0.15",4395,3972.71,"2022-11-30","13:47:00",3480,"Profit Target",909.8,1,144700,8105,"",2.6,2.6,147.5,140.2,22.05,21.62,-0.45,2.44,20.82,-10.92
"2022-11-29","10:54:00",3967.93,"1 Nov 29 3970 P STO 9.70 | 1 Nov 29 3970 C STO 7.80 | 1 Nov 29 3905 P BTO 0.15 | 1 Nov 29 4015 C BTO 0.15",1720,3952.23,"2022-11-29","11:09:00",2305,"Stop Loss",-590.2,1,143790.2,4780,"",2.6,2.6,58.33,39.42,21.95,22.2,0.25,3.74,1.16,-34.01
"2022-11-29","09:33:00",3962.78,"1 Nov 29 3965 P STO 12.85 | 1 Nov 29 3965 C STO 10.40 | 1 Nov 29 3870 P BTO 0.10 | 1 Nov 29 4035 C BTO 0.10",2305,3969.28,"2022-11-29","10:53:00",1795,"Profit Target",504.8,1,144380.4,7195,"",2.6,2.6,116.25,120.67,22.31,21.94,0.25,-1.41,22.13,0
"2022-11-28","13:16:00",3983.31,"1 Nov 28 3985 P STO 7.50 | 1 Nov 28 3985 C STO 5.90 | 1 Nov 28 3945 P BTO 0.15 | 1 Nov 28 4020 C BTO 0.15",1310,3970.29,"2022-11-28","13:57:00",1725,"Stop Loss",-420.2,1,143875.6,2690,"",2.6,2.6,44.67,22.56,21.84,22.07,-20.76,-22.05,7.63,-31.68
"2022-11-28","12:04:00",3983.63,"1 Nov 28 3985 P STO 8.75 | 1 Nov 28 3985 C STO 7.70 | 1 Nov 28 3910 P BTO 0.10 | 1 Nov 28 4035 C BTO 0.10",1625,3983.55,"2022-11-28","13:15:00",1315,"Profit Target",304.8,1,144295.8,5875,"",2.6,2.6,82.25,88.67,22.08,21.84,-20.76,-21.73,19.08,-11.08
"2022-11-28","10:38:00",3999.41,"1 Nov 28 4000 P STO 9.60 | 1 Nov 28 4000 C STO 9.10 | 1 Nov 28 3920 P BTO 0.15 | 1 Nov 28 4055 C BTO 0.15",1840,3994.53,"2022-11-28","12:03:00",1460,"Profit Target",374.8,1,143991,6160,"",2.6,2.6,62.33,74,21.81,21.75,-20.76,-5.95,20.65,-5.71
"2022-11-28","09:33:00",4006.03,"1 Nov 28 4005 P STO 10.95 | 1 Nov 28 4005 C STO 12.45 | 1 Nov 28 3880 P BTO 0.10 | 1 Nov 28 4070 C BTO 0.15",2315,3999.95,"2022-11-28","10:37:00",1830,"Profit Target",479.8,1,143616.2,10185,"",2.6,2.6,93.6,92.5,21.91,21.8,-20.76,0.67,20.95,-2.81
"2022-11-25","12:39:00",4027.66,"1 Nov 25 4030 P STO 3.15 | 1 Nov 25 4030 C STO 0.90 | 1 Nov 25 4020 P BTO 0.15 | 1 Nov 25 4035 C BTO 0.15",375,4024.69,"2022-11-25","12:48:00",495,"Stop Loss",-125.2,1,143136.4,625,"",2.6,2.6,13.5,15.14,20.57,20.56,-3.92,4.32,4,-32
"2022-11-25","12:23:00",4028.44,"1 Nov 25 4030 P STO 3.20 | 1 Nov 25 4030 C STO 1.90 | 1 Nov 25 4015 P BTO 0.10 | 1 Nov 25 4040 C BTO 0.10",490,4027.66,"2022-11-25","12:38:00",395,"Profit Target",89.8,1,143261.6,1010,"",2.6,2.6,25.5,40.5,20.53,20.56,-3.92,5.1,19.39,0
"2022-11-25","12:01:00",4029.49,"1 Nov 25 4030 P STO 3.45 | 1 Nov 25 4030 C STO 3.00 | 1 Nov 25 4010 P BTO 0.10 | 1 Nov 25 4050 C BTO 0.10",625,4028.05,"2022-11-25","12:22:00",505,"Profit Target",114.8,1,143171.8,1375,"",2.6,2.6,32.25,51.5,20.54,20.53,-3.92,6.15,19.2,0
"2022-11-25","11:13:00",4031.34,"1 Nov 25 4030 P STO 3.50 | 1 Nov 25 4030 C STO 4.80 | 1 Nov 25 4005 P BTO 0.10 | 1 Nov 25 4060 C BTO 0.15",805,4029.9,"2022-11-25","12:00:00",640,"Profit Target",159.8,1,143057,2195,"",2.6,2.6,33.2,33,20.63,20.53,-3.92,8,20.5,-3.73
"2022-11-25","10:34:00",4030.03,"1 Nov 25 4030 P STO 5.40 | 1 Nov 25 4030 C STO 5.70 | 1 Nov 25 3990 P BTO 0.15 | 1 Nov 25 4065 C BTO 0.15",1080,4031.17,"2022-11-25","11:12:00",820,"Profit Target",254.8,1,142897.2,2920,"",2.6,2.6,37,55.67,20.59,20.66,-3.92,6.69,24.07,-0.46
"2022-11-25","09:33:00",4023.98,"1 Nov 25 4025 P STO 8.10 | 1 Nov 25 4025 C STO 7.05 | 1 Nov 25 3950 P BTO 0.10 | 1 Nov 25 4080 C BTO 0.15",1490,4029.09,"2022-11-25","10:33:00",1205,"Profit Target",279.8,1,142642.4,6010,"",2.6,2.6,60.6,121.5,21.02,20.6,-3.92,0.64,19.13,0
"2022-11-23","13:01:00",4001.45,"1 Nov 23 4000 P STO 10.60 | 1 Nov 23 4000 C STO 11.95 | 1 Nov 23 3925 P BTO 0.15 | 1 Nov 23 4075 C BTO 0.10",2230,4025.82,"2022-11-23","14:03:00",3085,"Stop Loss",-860.2,1,142362.6,5270,"",2.6,2.6,90.2,89.14,21.48,20.85,-3.28,1.15,0.67,-38.34
"2022-11-23","09:33:00",4004.97,"1 Nov 23 4005 P STO 13.25 | 1 Nov 23 4005 C STO 14.35 | 1 Nov 23 3885 P BTO 0.10 | 1 Nov 23 4085 C BTO 0.15",2735,4002.5,"2022-11-23","13:00:00",2195,"Profit Target",534.8,1,143222.8,9265,"",2.6,2.6,110.4,147.33,21.66,21.44,-3.28,4.67,19.74,-11.52
"2022-11-22","10:41:00",3971,"1 Nov 22 3970 P STO 9.45 | 1 Nov 22 3970 C STO 10.65 | 1 Nov 22 3885 P BTO 0.15 | 1 Nov 22 4035 C BTO 0.15",1980,3994.26,"2022-11-22","14:58:00",2500,"Stop Loss",-525.2,1,142688,6520,"",2.6,2.6,67,251,21.97,21.47,15.57,5.49,17.68,-26.26
"2022-11-22","09:33:00",3967.9,"1 Nov 22 3970 P STO 13.55 | 1 Nov 22 3970 C STO 11.75 | 1 Nov 22 3860 P BTO 0.10 | 1 Nov 22 4035 C BTO 0.15",2505,3971.25,"2022-11-22","10:40:00",2020,"Profit Target",479.8,1,143213.2,8495,"",2.6,2.6,101.2,81.8,22.17,21.99,15.57,2.39,19.36,-2.2
"2022-11-21","13:00:00",3943.74,"1 Nov 21 3945 P STO 8.05 | 1 Nov 21 3945 C STO 7.30 | 1 Nov 21 3885 P BTO 0.15 | 1 Nov 21 4000 C BTO 0.10",1510,3960.09,"2022-11-21","13:39:00",2065,"Stop Loss",-560.2,1,142733.4,4490,"",2.6,2.6,61.4,69.83,23.01,22.73,-9.11,-12.49,0.33,-36.75
"2022-11-21","11:18:00",3945.79,"1 Nov 21 3945 P STO 9.00 | 1 Nov 21 3945 C STO 10.20 | 1 Nov 21 3865 P BTO 0.10 | 1 Nov 21 4015 C BTO 0.15",1895,3942.56,"2022-11-21","12:59:00",1520,"Profit Target",369.8,1,143293.6,6105,"",2.6,2.6,76.8,77,23.04,23.03,-9.11,-10.44,19.79,-10.03
"2022-11-21","09:33:00",3957.95,"1 Nov 21 3960 P STO 15.10 | 1 Nov 21 3960 C STO 12.95 | 1 Nov 21 3860 P BTO 0.15 | 1 Nov 21 4040 C BTO 0.15",2775,3946.15,"2022-11-21","11:17:00",2185,"Profit Target",584.8,1,142923.8,7225,"",2.6,2.6,93.5,110.25,23.64,23.07,-9.11,1.72,21.26,-4.86
"2022-11-18","13:29:00",3950.8,"1 Nov 18 3950 P STO 7.90 | 1 Nov 18 3950 C STO 9.15 | 1 Nov 18 3880 P BTO 0.15 | 1 Nov 18 4010 C BTO 0.15",1675,3949.01,"2022-11-18","14:19:00",1350,"Profit Target",319.8,1,142339,5325,"",2.6,2.6,56.83,68.5,23.43,23.35,19.83,-15.59,19.4,-13.13
"2022-11-18","11:21:00",3960.96,"1 Nov 18 3960 P STO 11.25 | 1 Nov 18 3960 C STO 12.50 | 1 Nov 18 3850 P BTO 0.10 | 1 Nov 18 4035 C BTO 0.15",2350,3949.3,"2022-11-18","13:28:00",1880,"Profit Target",464.8,1,142019.2,8650,"",2.6,2.6,95,126.33,23.41,23.49,19.83,-5.43,20,-22.98
"2022-11-18","09:33:00",3971.5,"1 Nov 18 3970 P STO 14.50 | 1 Nov 18 3970 C STO 16.85 | 1 Nov 18 3835 P BTO 0.15 | 1 Nov 18 4060 C BTO 0.15",3105,3961.17,"2022-11-18","11:20:00",2390,"Profit Target",709.8,1,141554.4,10395,"",2.6,2.6,104.5,160.33,23.48,23.41,19.83,5.11,23.03,-15.46
"2022-11-17","10:38:00",3921.96,"1 Nov 17 3920 P STO 12.95 | 1 Nov 17 3920 C STO 15.15 | 1 Nov 17 3810 P BTO 0.10 | 1 Nov 17 4015 C BTO 0.15",2785,3953.46,"2022-11-17","13:20:00",3580,"Stop Loss",-800.2,1,140844.6,8215,"",2.6,2.6,112.4,239.67,24.44,23.88,-39.53,2.7,16.88,-28.55
"2022-11-17","09:33:00",3917.14,"1 Nov 17 3915 P STO 16.65 | 1 Nov 17 3915 C STO 18.75 | 1 Nov 17 3790 P BTO 0.10 | 1 Nov 17 4035 C BTO 0.15",3515,3919.54,"2022-11-17","10:37:00",2845,"Profit Target",664.8,1,141644.8,8985,"",2.6,2.6,141.6,190.67,24.75,24.49,-39.53,-2.12,19.06,0
"2022-11-16","11:54:00",3970.91,"1 Nov 16 3970 P STO 10.10 | 1 Nov 16 3970 C STO 11.70 | 1 Nov 16 3885 P BTO 0.15 | 1 Nov 16 4045 C BTO 0.10",2155,3961.99,"2022-11-16","14:05:00",1725,"Profit Target",424.8,1,140980,6345,"",2.6,2.6,87.2,116,24.09,24.38,-14.91,-5.91,19.95,-3.71
"2022-11-16","10:28:00",3970.65,"1 Nov 16 3970 P STO 13.25 | 1 Nov 16 3970 C STO 13.90 | 1 Nov 16 3850 P BTO 0.10 | 1 Nov 16 4055 C BTO 0.15",2690,3969.51,"2022-11-16","11:53:00",2160,"Profit Target",524.8,1,140555.2,9310,"",2.6,2.6,108.6,109,24.22,24.12,-14.91,-6.17,19.7,-0.74
"2022-11-16","09:33:00",3979.36,"1 Nov 16 3980 P STO 17.50 | 1 Nov 16 3980 C STO 16.90 | 1 Nov 16 3825 P BTO 0.10 | 1 Nov 16 4080 C BTO 0.10",3420,3973.06,"2022-11-16","10:27:00",2750,"Profit Target",664.8,1,140030.4,12080,"",2.6,2.6,172,184.33,24.65,24.2,-14.91,2.54,19.59,0
"2022-11-15","12:00:00",4019.2,"1 Nov 15 4020 P STO 11.45 | 1 Nov 15 4020 C STO 10.95 | 1 Nov 15 3920 P BTO 0.10 | 1 Nov 15 4090 C BTO 0.10",2220,3991.87,"2022-11-15","13:19:00",3220,"Stop Loss",-1005.2,1,139365.6,7780,"",2.6,2.6,112,59.55,23.5,23.97,49.16,12.79,3.6,-45.05
"2022-11-15","10:26:00",4022.48,"1 Nov 15 4020 P STO 12.65 | 1 Nov 15 4020 C STO 15.60 | 1 Nov 15 3910 P BTO 0.15 | 1 Nov 15 4110 C BTO 0.15",2795,4018.32,"2022-11-15","11:59:00",2260,"Profit Target",529.8,1,140370.8,8205,"",2.6,2.6,94.17,151.67,23.63,23.5,49.16,16.07,19.14,-13.77
"2022-11-15","09:33:00",4026.65,"1 Nov 15 4025 P STO 16.45 | 1 Nov 15 4025 C STO 18.90 | 1 Nov 15 3885 P BTO 0.10 | 1 Nov 15 4130 C BTO 0.10",3515,4019.89,"2022-11-15","10:25:00",2820,"Profit Target",689.8,1,139841,10485,"",2.6,2.6,176.75,189,23.62,23.66,49.16,20.24,19.77,0
"2022-11-14","12:02:00",3987.84,"1 Nov 14 3990 P STO 10.80 | 1 Nov 14 3990 C STO 9.20 | 1 Nov 14 3895 P BTO 0.10 | 1 Nov 14 4055 C BTO 0.15",1975,4001.18,"2022-11-14","14:35:00",1585,"Profit Target",384.8,1,139151.2,7525,"",2.6,2.6,80,159.5,23.12,23.1,-14.96,9.87,19.75,-14.94
"2022-11-14","10:26:00",3988.69,"1 Nov 14 3990 P STO 12.90 | 1 Nov 14 3990 C STO 11.90 | 1 Nov 14 3880 P BTO 0.15 | 1 Nov 14 4080 C BTO 0.10",2455,3986.4,"2022-11-14","12:01:00",1985,"Profit Target",464.8,1,138766.4,8545,"",2.6,2.6,99.2,133.33,23.2,23.14,-14.96,10.72,19.14,-11.61
"2022-11-14","09:33:00",3980.25,"1 Nov 14 3980 P STO 16.10 | 1 Nov 14 3980 C STO 17.60 | 1 Nov 14 3860 P BTO 0.15 | 1 Nov 14 4095 C BTO 0.10",3345,3989.02,"2022-11-14","10:25:00",2635,"Profit Target",704.8,1,138301.6,8655,"",2.6,2.6,134.8,132.75,23.79,23.21,-14.96,2.28,21.23,0
"2022-11-11","12:12:00",3966.55,"1 Nov 11 3965 P STO 10.25 | 1 Nov 11 3965 C STO 12.35 | 1 Nov 11 3880 P BTO 0.15 | 1 Nov 11 4040 C BTO 0.15",2230,3989.45,"2022-11-11","13:33:00",2860,"Stop Loss",-635.2,1,137596.8,6270,"",2.6,2.6,75.33,115.4,22.83,22.63,7.35,2.83,12.78,-28.25
"2022-11-11","10:37:00",3968.12,"1 Nov 11 3970 P STO 14.95 | 1 Nov 11 3970 C STO 13.40 | 1 Nov 11 3850 P BTO 0.15 | 1 Nov 11 4055 C BTO 0.15",2805,3964.87,"2022-11-11","12:11:00",2265,"Profit Target",534.8,1,138232,9195,"",2.6,2.6,94.5,114.25,23.08,22.84,7.35,4.4,19.25,-11.76
"2022-11-11","09:33:00",3954.94,"1 Nov 11 3955 P STO 19.25 | 1 Nov 11 3955 C STO 19.65 | 1 Nov 11 3785 P BTO 0.10 | 1 Nov 11 4070 C BTO 0.15",3865,3970.32,"2022-11-11","10:36:00",3065,"Profit Target",794.8,1,137697.2,13135,"",2.6,2.6,155.6,205.33,23.82,23.08,7.35,-8.78,20.7,-0.26
"2022-11-10","12:43:00",3905.59,"1 Nov 10 3905 P STO 11.70 | 1 Nov 10 3905 C STO 12.95 | 1 Nov 10 3670 P BTO 0.10 | 1 Nov 10 3970 C BTO 0.15",2440,3933.87,"2022-11-10","15:09:00",3050,"Stop Loss",-615.2,1,136902.4,21060,"",2.6,2.6,98.6,204.33,23.56,23.3,111.32,45.7,15.98,-25
"2022-11-10","09:33:00",3880.36,"1 Nov 10 3880 P STO 20.15 | 1 Nov 10 3880 C STO 22.25 | 1 Nov 10 3700 P BTO 0.15 | 1 Nov 10 4000 C BTO 0.15",4210,3902.94,"2022-11-10","12:42:00",3330,"Profit Target",874.8,1,137517.6,13790,"",2.6,2.6,141.33,134.2,23.66,23.51,111.32,20.47,20.9,-19.95
"2022-11-09","11:56:00",3802.07,"1 Nov 9 3800 P STO 11.45 | 1 Nov 9 3800 C STO 13.30 | 1 Nov 9 3705 P BTO 0.15 | 1 Nov 9 3890 C BTO 0.15",2445,3772.59,"2022-11-09","13:32:00",3160,"Stop Loss",-720.2,1,136642.8,7055,"",2.6,2.6,82.5,127.4,25.46,26.16,-17.17,-8.87,9.61,-29.24
"2022-11-09","10:30:00",3803.17,"1 Nov 9 3805 P STO 16.15 | 1 Nov 9 3805 C STO 14.90 | 1 Nov 9 3685 P BTO 0.10 | 1 Nov 9 3910 C BTO 0.10",3085,3803.92,"2022-11-09","11:55:00",2475,"Profit Target",604.8,1,137363,8915,"",2.6,2.6,155.25,166,25.21,25.43,-17.17,-7.77,19.77,-11.35
"2022-11-09","09:33:00",3795.8,"1 Nov 9 3795 P STO 19.80 | 1 Nov 9 3795 C STO 21.00 | 1 Nov 9 3670 P BTO 0.15 | 1 Nov 9 3925 C BTO 0.10",4055,3802.06,"2022-11-09","10:29:00",3220,"Profit Target",829.8,1,136758.2,8945,"",2.6,2.6,163.2,215.67,25.65,25.26,-17.17,-15.14,20.59,0
"2022-11-08","09:33:00",3808.92,"1 Nov 8 3810 P STO 15.40 | 1 Nov 8 3810 C STO 14.20 | 1 Nov 8 3700 P BTO 0.15 | 1 Nov 8 3900 C BTO 0.15",2930,3844.77,"2022-11-08","11:14:00",3770,"Stop Loss",-845.2,1,135928.4,8070,"",2.6,2.6,98.67,151.8,24.57,24.26,10.22,-8.1,17.41,-28.67
"2022-11-07","13:37:00",3780.26,"1 Nov 7 3780 P STO 7.55 | 1 Nov 7 3780 C STO 7.60 | 1 Nov 7 3715 P BTO 0.15 | 1 Nov 7 3825 C BTO 0.15",1485,3795.62,"2022-11-07","14:13:00",1890,"Stop Loss",-410.2,1,136773.6,5015,"",2.6,2.6,50.5,30.08,24.65,24.49,10.16,-0.45,3.7,-27.27
"2022-11-07","12:48:00",3777.94,"1 Nov 7 3780 P STO 10.45 | 1 Nov 7 3780 C STO 8.10 | 1 Nov 7 3685 P BTO 0.10 | 1 Nov 7 3835 C BTO 0.15",1830,3780.75,"2022-11-07","13:36:00",1470,"Profit Target",354.8,1,137183.8,7670,"",2.6,2.6,74.2,74.5,24.71,24.65,10.16,-2.77,19.67,-0.55
"2022-11-07","11:35:00",3787.43,"1 Nov 7 3785 P STO 10.05 | 1 Nov 7 3785 C STO 12.80 | 1 Nov 7 3690 P BTO 0.15 | 1 Nov 7 3855 C BTO 0.15",2255,3780.98,"2022-11-07","12:47:00",1825,"Profit Target",424.8,1,136829,7245,"",2.6,2.6,76.17,92.25,24.74,24.7,10.16,6.72,19.07,-11.75
"2022-11-07","10:16:00",3787.61,"1 Nov 7 3790 P STO 15.20 | 1 Nov 7 3790 C STO 12.75 | 1 Nov 7 3680 P BTO 0.15 | 1 Nov 7 3870 C BTO 0.15",2765,3787.02,"2022-11-07","11:34:00",2235,"Profit Target",524.8,1,136404.2,8235,"",2.6,2.6,93.17,112.75,24.98,24.75,10.16,6.9,19.17,-9.95
"2022-11-07","09:33:00",3784.71,"1 Nov 7 3785 P STO 17.95 | 1 Nov 7 3785 C STO 17.55 | 1 Nov 7 3655 P BTO 0.15 | 1 Nov 7 3890 C BTO 0.10",3525,3783.91,"2022-11-07","10:15:00",2795,"Profit Target",724.8,1,135879.4,9475,"",2.6,2.6,142,187.33,25.39,25.02,10.16,4,20.71,-3.26
"2022-11-04","09:33:00",3768.19,"1 Nov 4 3770 P STO 20.40 | 1 Nov 4 3770 C STO 18.35 | 1 Nov 4 3615 P BTO 0.10 | 1 Nov 4 3885 C BTO 0.10",3855,3733.99,"2022-11-04","09:50:00",4855,"Stop Loss",-1005.2,1,135154.6,11645,"",2.6,2.6,193.75,139.71,24.71,24.83,47.09,1.21,0,-25.94
"2022-11-03","11:32:00",3724.08,"1 Nov 3 3725 P STO 12.30 | 1 Nov 3 3725 C STO 10.65 | 1 Nov 3 3630 P BTO 0.10 | 1 Nov 3 3795 C BTO 0.15",2270,3749.14,"2022-11-03","12:52:00",2860,"Stop Loss",-595.2,1,136159.8,7230,"",2.6,2.6,91.8,96.33,25.96,25.3,-26.44,-9.17,7.27,-25.99
"2022-11-03","10:33:00",3727.09,"1 Nov 3 3725 P STO 13.75 | 1 Nov 3 3725 C STO 15.05 | 1 Nov 3 3615 P BTO 0.10 | 1 Nov 3 3820 C BTO 0.15",2855,3727.3,"2022-11-03","11:31:00",2300,"Profit Target",549.8,1,136755,8145,"",2.6,2.6,115.2,154.33,26.19,25.91,-26.44,-6.16,19.44,-6.65
"2022-11-03","09:33:00",3713.36,"1 Nov 3 3715 P STO 19.25 | 1 Nov 3 3715 C STO 18.90 | 1 Nov 3 3590 P BTO 0.15 | 1 Nov 3 3845 C BTO 0.15",3785,3727.02,"2022-11-03","10:32:00",3065,"Profit Target",714.8,1,136205.2,9215,"",2.6,2.6,127.17,205.33,26.72,26.17,-26.44,-19.89,19.02,0
"2022-11-02","09:33:00",3841.08,"1 Nov 2 3840 P STO 29.90 | 1 Nov 2 3840 C STO 31.10 | 1 Nov 2 3675 P BTO 0.10 | 1 Nov 2 4015 C BTO 0.15",6075,3838.05,"2022-11-02","14:38:00",4535,"Profit Target",1534.8,1,135490.4,11425,"",2.6,2.6,244,303.33,26.43,26.16,-3.2,-11.82,25.35,-13.25
"2022-11-01","09:33:00",3907.21,"1 Nov 1 3905 P STO 14.05 | 1 Nov 1 3905 C STO 17.70 | 1 Nov 1 3795 P BTO 0.15 | 1 Nov 1 4005 C BTO 0.10",3150,3868.7,"2022-11-01","10:08:00",4175,"Stop Loss",-1030.2,1,133955.6,7850,"",2.6,2.6,127,120.29,25.76,26.27,29.81,5.42,7.46,-32.54
"2022-10-31","13:18:00",3878.44,"1 Oct 31 3880 P STO 10.35 | 1 Oct 31 3880 C STO 9.05 | 1 Oct 31 3825 P BTO 0.15 | 1 Oct 31 3945 C BTO 0.10",1915,3882.91,"2022-10-31","14:03:00",1550,"Profit Target",359.8,1,134985.8,4585,"",2.6,2.6,77.6,78.5,26.28,26.13,-19.21,-3.41,19.06,0
"2022-10-31","12:00:00",3880.51,"1 Oct 31 3880 P STO 11.75 | 1 Oct 31 3880 C STO 13.05 | 1 Oct 31 3795 P BTO 0.10 | 1 Oct 31 3960 C BTO 0.15",2455,3876.93,"2022-10-31","13:17:00",1965,"Profit Target",484.8,1,134626,6045,"",2.6,2.6,99.2,132,26.47,26.29,-19.21,-1.34,19.96,-5.91
"2022-10-31","10:13:00",3868.5,"1 Oct 31 3870 P STO 16.55 | 1 Oct 31 3870 C STO 15.20 | 1 Oct 31 3755 P BTO 0.10 | 1 Oct 31 3980 C BTO 0.15",3150,3876.27,"2022-10-31","11:59:00",2465,"Profit Target",679.8,1,134141.2,8350,"",2.6,2.6,127,165.33,26.7,26.52,-19.21,-13.35,21.75,0
"2022-10-31","09:33:00",3873.3,"1 Oct 31 3875 P STO 21.05 | 1 Oct 31 3875 C STO 19.55 | 1 Oct 31 3735 P BTO 0.15 | 1 Oct 31 4010 C BTO 0.10",4035,3867.09,"2022-10-31","10:12:00",3260,"Profit Target",769.8,1,133461.4,9965,"",2.6,2.6,162.4,218.33,26.93,26.71,-19.21,-8.55,19.21,-0.62
"2022-10-28","09:33:00",3824.06,"1 Oct 28 3825 P STO 18.95 | 1 Oct 28 3825 C STO 18.95 | 1 Oct 28 3685 P BTO 0.15 | 1 Oct 28 3930 C BTO 0.10",3765,3868.42,"2022-10-28","10:56:00",4785,"Stop Loss",-1025.2,1,132691.6,10235,"",2.6,2.6,151.6,107.33,26.88,26.62,0.96,15.8,16.73,-27.09
"2022-10-27","10:35:00",3853.7,"1 Oct 27 3855 P STO 14.45 | 1 Oct 27 3855 C STO 13.25 | 1 Oct 27 3745 P BTO 0.10 | 1 Oct 27 3935 C BTO 0.15",2745,3825.09,"2022-10-27","11:39:00",3570,"Stop Loss",-830.2,1,133716.8,8255,"",2.6,2.6,110.8,179.5,27.1,27.26,4.09,19.01,2.73,-30.05
"2022-10-27","09:33:00",3847.6,"1 Oct 27 3850 P STO 19.55 | 1 Oct 27 3850 C STO 16.80 | 1 Oct 27 3720 P BTO 0.10 | 1 Oct 27 3940 C BTO 0.15",3610,3855.55,"2022-10-27","10:34:00",2845,"Profit Target",759.8,1,134547,9390,"",2.6,2.6,145.4,143.25,27.35,27.13,4.09,12.91,21.19,-18.28
"2022-10-26","09:33:00",3838.47,"1 Oct 26 3840 P STO 17.90 | 1 Oct 26 3840 C STO 17.45 | 1 Oct 26 3705 P BTO 0.10 | 1 Oct 26 3940 C BTO 0.10",3515,3879.76,"2022-10-26","11:16:00",4410,"Stop Loss",-900.2,1,133787.2,9985,"",2.6,2.6,176.75,127,28.25,27.49,-33.14,12.5,17.64,-25.46
"2022-10-25","09:33:00",3807.22,"1 Oct 25 3805 P STO 17.00 | 1 Oct 25 3805 C STO 20.25 | 1 Oct 25 3665 P BTO 0.10 | 1 Oct 25 3905 C BTO 0.15",3700,3851.78,"2022-10-25","12:20:00",4860,"Stop Loss",-1165.2,1,134687.4,10300,"",2.6,2.6,149,195.4,29.69,28.82,2.1,7.78,5.95,-31.35
"2022-10-24","13:22:00",3780.1,"1 Oct 24 3780 P STO 9.80 | 1 Oct 24 3780 C STO 10.25 | 1 Oct 24 3670 P BTO 0.10 | 1 Oct 24 3840 C BTO 0.15",1980,3804.62,"2022-10-24","14:58:00",2560,"Stop Loss",-585.2,1,135852.6,9020,"",2.6,2.6,80.2,103.4,30.3,30.22,9.26,18.09,17.17,-29.29
"2022-10-24","10:16:00",3759.24,"1 Oct 24 3760 P STO 17.70 | 1 Oct 24 3760 C STO 17.25 | 1 Oct 24 3615 P BTO 0.10 | 1 Oct 24 3880 C BTO 0.10",3475,3780.58,"2022-10-24","13:21:00",2735,"Profit Target",734.8,1,136437.8,11025,"",2.6,2.6,174.75,274.5,30.44,30.33,9.26,-2.77,21.29,-16.26
"2022-10-24","09:33:00",3764.76,"1 Oct 24 3765 P STO 21.35 | 1 Oct 24 3765 C STO 21.45 | 1 Oct 24 3600 P BTO 0.15 | 1 Oct 24 3890 C BTO 0.10",4255,3764.17,"2022-10-24","10:15:00",3435,"Profit Target",814.8,1,135703,12245,"",2.6,2.6,171.2,172.75,30.46,30.37,9.26,2.75,19.27,-7.29
"2022-10-21","09:33:00",3665.95,"1 Oct 21 3665 P STO 19.70 | 1 Oct 21 3665 C STO 21.95 | 1 Oct 21 3510 P BTO 0.15 | 1 Oct 21 3805 C BTO 0.10",4140,3702.6,"2022-10-21","10:01:00",5220,"Stop Loss",-1085.2,1,134888.2,11360,"",2.6,2.6,166.6,175,29.85,29.45,-8.68,8.85,2.54,-26.09
"2022-10-20","09:33:00",3687.36,"1 Oct 20 3685 P STO 17.70 | 1 Oct 20 3685 C STO 20.90 | 1 Oct 20 3560 P BTO 0.15 | 1 Oct 20 3805 C BTO 0.15",3830,3726.58,"2022-10-20","10:12:00",4875,"Stop Loss",-1050.2,1,135973.4,8670,"",2.6,2.6,128.67,98.5,30.71,30.08,-6.11,-1.69,9.27,-27.28
"2022-10-19","11:27:00",3705.85,"1 Oct 19 3705 P STO 13.50 | 1 Oct 19 3705 C STO 14.35 | 1 Oct 19 3585 P BTO 0.10 | 1 Oct 19 3795 C BTO 0.15",2760,3674.68,"2022-10-19","13:03:00",3570,"Stop Loss",-815.2,1,137023.6,9240,"",2.6,2.6,111.4,239,31.1,31.74,-16.87,2.74,14.31,-29.35
"2022-10-19","10:11:00",3703.07,"1 Oct 19 3705 P STO 18.20 | 1 Oct 19 3705 C STO 16.45 | 1 Oct 19 3575 P BTO 0.10 | 1 Oct 19 3815 C BTO 0.15",3440,3706.37,"2022-10-19","11:26:00",2780,"Profit Target",654.8,1,137838.8,9560,"",2.6,2.6,138.6,140,31.25,31.11,-16.87,-0.04,19.19,-10.61
